timestamp,q01_spol__musko,q01_spol__zensko,q02_godiste__2004,q02_godiste__2005,q02_godiste__2006,q02_godiste__2007,q02_godiste__2008,q02_godiste__other_selected,q02_godiste__other_text,q03_srednja_skola__matematicka_prirodoslovno_matematicka_gimnazija,q03_srednja_skola__opca_gimnazija,q03_srednja_skola__klasicna_gimnazija,q03_srednja_skola__jezicna_gimnazija,q03_srednja_skola__elektrotehnicka_skola,q03_srednja_skola__strukovna_skola_s_fizikom,q03_srednja_skola__strukovna_skola_bez_fizike,q03_srednja_skola__other_selected,q03_srednja_skola__other_text,q04_godine_fizike,q05_prosjek_srednja_skola__matematika,q05_prosjek_srednja_skola__fizika,q06_godina_zavrsetka_srednje,q07_godina_mature,q08_uspjeh_matura__matematika_niza_razina,q08_uspjeh_matura__matematika_visa_razina,q08_uspjeh_matura__fizika,q09_fakultet__ferit_preddiplomski_sveucilisni_eit,q09_fakultet__ferit_preddiplomski_sveucilisni_racunarstvo,q09_fakultet__ferit_preddiplomski_strucni_elektrotehnika,q09_fakultet__ferit_preddiplomski_strucni_racunarstvo,q09_fakultet__of,q09_fakultet__om,q09_fakultet__gf,q09_fakultet__ptf,q10_prvi_izbor_fakulteta,q11_motivacija_upis__dobro_matematicko_znanje,q11_motivacija_upis__praktican_rad,q11_motivacija_upis__racunalo_programiranje,q11_motivacija_upis__okolina_inzenjerska_zanimanja,q11_motivacija_upis__inzenjerska_zanimanja_cijenjena,q11_motivacija_upis__eksperimenti_u_obrazovanju,q11_motivacija_upis__prijatelji_tehnicki_fakulteti,q11_motivacija_upis__nagovor_roditelja,q11_motivacija_upis__other_selected,q11_motivacija_upis__other_text,q12_stav_01,q13_stav_01_obrazlozenje,q13_stav_01_obrazlozenje__char_count,q13_stav_01_obrazlozenje__word_count,q14_stav_02,q15_stav_03,q16_stav_03_obrazlozenje,q16_stav_03_obrazlozenje__char_count,q16_stav_03_obrazlozenje__word_count,q17_stav_04,q18_stav_05,q19_stav_05_obrazlozenje,q19_stav_05_obrazlozenje__char_count,q19_stav_05_obrazlozenje__word_count,q20_stav_06,q21_stav_07,q22_stav_08,q23_stav_09,q24_stav_10,q25_stav_11,q26_stav_11_obrazlozenje,q26_stav_11_obrazlozenje__char_count,q26_stav_11_obrazlozenje__word_count,q27_stav_12,q28_stav_12_obrazlozenje,q28_stav_12_obrazlozenje__char_count,q28_stav_12_obrazlozenje__word_count,q29_stav_13,q30_stav_14,q31_stav_15,q32_stav_15_obrazlozenje,q32_stav_15_obrazlozenje__char_count,q32_stav_15_obrazlozenje__word_count,q33_stav_16,q34_stav_17,q35_stav_18,q36_stav_18_obrazlozenje,q36_stav_18_obrazlozenje__char_count,q36_stav_18_obrazlozenje__word_count,q37_stav_19,q38_stav_20,q39_stav_21,q40_stav_22,q41_stav_23,q42_stav_24,q43_stav_25,q44_stav_26,q45_stav_27,q46_stav_28,q47_stav_29,q48_stav_30,q49_stav_30_obrazlozenje,q49_stav_30_obrazlozenje__char_count,q49_stav_30_obrazlozenje__word_count,q50_stav_31,q51_koncept_32__a,q51_koncept_32__b,q51_koncept_32__c,q51_koncept_32__d,q51_koncept_32__e,q52_koncept_33__a,q52_koncept_33__b,q52_koncept_33__c,q52_koncept_33__d,q52_koncept_33__e,q53_attention_check,q54_z1_odgovor__a,q54_z1_odgovor__b,q54_z1_odgovor__c,q54_z1_odgovor__d,q54_z1_odgovor__e,q55_z1_sigurnost_odgovor,q56_z1_obrazlozenje__i,q56_z1_obrazlozenje__ii,q56_z1_obrazlozenje__iii,q56_z1_obrazlozenje__iv,q56_z1_obrazlozenje__v,q56_z1_obrazlozenje__other_selected,q56_z1_obrazlozenje__other_text,q57_z1_sigurnost_obrazlozenje,q58_z2_odgovor__a,q58_z2_odgovor__b,q58_z2_odgovor__c,q58_z2_odgovor__d,q58_z2_odgovor__e,q59_z2_sigurnost_odgovor,q60_z2_obrazlozenje__i,q60_z2_obrazlozenje__ii,q60_z2_obrazlozenje__iii,q60_z2_obrazlozenje__iv,q60_z2_obrazlozenje__v,q60_z2_obrazlozenje__other_selected,q60_z2_obrazlozenje__other_text,q61_z2_sigurnost_obrazlozenje,q62_z3_odgovor__a,q62_z3_odgovor__b,q62_z3_odgovor__c,q62_z3_odgovor__d,q62_z3_odgovor__e,q63_z3_sigurnost_odgovor,q64_z3_obrazlozenje__i,q64_z3_obrazlozenje__ii,q64_z3_obrazlozenje__iii,q64_z3_obrazlozenje__iv,q64_z3_obrazlozenje__v,q64_z3_obrazlozenje__other_selected,q64_z3_obrazlozenje__other_text,q65_z3_sigurnost_obrazlozenje,q66_z4_odgovor__a,q66_z4_odgovor__b,q66_z4_odgovor__c,q66_z4_odgovor__d,q66_z4_odgovor__e,q67_z4_sigurnost_odgovor,q68_z4_obrazlozenje__i,q68_z4_obrazlozenje__ii,q68_z4_obrazlozenje__iii,q68_z4_obrazlozenje__iv,q68_z4_obrazlozenje__v,q68_z4_obrazlozenje__other_selected,q68_z4_obrazlozenje__other_text,q69_z4_sigurnost_obrazlozenje,aaps_01_aligned,aaps_02_aligned,aaps_03_aligned,aaps_04_aligned,aaps_05_aligned,aaps_06_aligned,aaps_07_aligned,aaps_08_aligned,aaps_09_aligned,aaps_10_aligned,aaps_11_aligned,aaps_12_aligned,aaps_13_aligned,aaps_14_aligned,aaps_15_aligned,aaps_16_aligned,aaps_17_aligned,aaps_18_aligned,aaps_19_aligned,aaps_20_aligned,aaps_21_aligned,aaps_22_aligned,aaps_23_aligned,aaps_24_aligned,aaps_25_aligned,aaps_26_aligned,aaps_27_aligned,aaps_28_aligned,aaps_29_aligned,aaps_30_aligned,aaps_31_aligned,aaps_32_aligned,aaps_33_aligned,kat1_alignment,kat1_alignment_percent,kat2_alignment,kat2_alignment_percent,kat3_alignment,kat3_alignment_percent,aaps_total_alignment,aaps_total_alignment_percent,z1_answer_correct,z1_reasoning_correct,z1_both_correct,z2_answer_correct,z2_reasoning_correct,z2_both_correct,z3_answer_correct,z3_reasoning_correct,z3_both_correct,z4_answer_correct,z4_reasoning_correct,z4_both_correct,concept_answer_score_total,concept_reasoning_score_total,concept_both_score_total
18.3.2026. 11:31:12,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,1,Elektrotehničku školu,4,3.0,3.0,2025.0,2025.0,,2.0,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Ljudi ili bližoj okolini imam ljude inženjerskih zanimanja | Smatram da su inženjerska zanimanja vrlo cijenjena (dobra plaća | velika mogućnost profesionalnog usavršavanja | ...),4,Za mene je to istina pošto se zbunim ili nebudem siguran pa moram pitat ili pogledat rješenja da budem siguran.,111,20,3,3,Donekle se slazem ali mislim da je najbitnije znati riješit cijeli zadatak.,75,12,3,4,Mislim da je to istina pošto moraš imat dobre jednađžbe kako bi dobio dobro rješenje.,85,15,2,3,2,3,2,2,Nisu mi intuitivne ali ih koristim.,35,6,3,Donekle mislim da je točno ali ima nelih jednađžbi koje se mogu na više situacija koristit.,91,16,4,2,3,Bolje i lakše razumijem ako nacrtam skicu.,42,7,3,2,3,Crtam ako znam i ako ih treba nacrtat da se zadatak lakše shvati.,65,13,3,3,3,4,2,3,4,3,2,3,4,2,Meni je lakše s vrijednostima.,30,5,3,1,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,3,0,0,0,1,0,0,,2,0,1,0,0,0,2,0,1,0,0,0,0,,2,0,0,1,0,0,2,0,0,0,0,1,0,,2,0,1,0,0,0,2,1,0,0,0,0,0,,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0.3157894736842105,31.57894736842105,0.38095238095238093,38.095238095238095,0.5,50.0,0.30303030303030304,30.303030303030305,1,0,0,1,1,1,1,1,1,0,0,0,3,2,2
18.3.2026. 11:32:24,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,1,Elektrotehničku školu,4,5.0,5.0,2025.0,2025.0,,2.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Imao sam izravan upis,2,"Mogu istražiti u knjizi ili proučiti primjere već rješenih zadataka za neke zadatke, prije traženja pomoći nastavnika",117,17,3,2,Potrebno je razumjeti fiziku kako bih uopće mogao matematički postaviti zadatak,79,11,1,3,Za zadatke koje ja rješavam je to dovoljno,42,8,4,4,2,4,4,5,Kad rješavam zadatke sam tražim formule koje mi povezuju zadane parametre,73,11,4,Slažem se s ovom izjavom jer sam ih koristio,44,9,4,4,4,U nekim zadacima pomaže puno pogotovo kod kosine,48,8,3,1,1,"Crtam samo , ako se sjetim ili ako zadatak traži skicu",54,11,1,1,4,4,3,4,3,3,1,5,5,4,Sam je lakše ubaciti u formule vrijednosti nego izvlačiti simbole iz njih,73,12,5,0,1,0,0,0,0,1,0,0,0,4,0,0,1,0,0,4,0,0,0,0,0,1,imaju istu akceleraciju pa će pasti u isto vrijeme,3,0,0,0,1,0,2,0,0,0,1,0,0,,1,0,0,1,0,0,1,1,0,0,0,0,0,,1,0,1,0,0,0,1,1,0,0,0,0,0,,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0.631578947368421,63.1578947368421,0.5714285714285714,57.14285714285714,0.6,60.0,0.5454545454545454,54.54545454545454,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0
18.3.2026. 11:34:46,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,1,Elektrotehničku školu,4,5.0,5.0,2025.0,2025.0,,2.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Dobro poznajem i zanima me računalo (dobro poznajem programiranje | u mogućnosti sam prilično samostalno nadograditi i popraviti software i hardware računala | ...) | Smatram da su inženjerska zanimanja vrlo cijenjena (dobra plaća | velika mogućnost profesionalnog usavršavanja | ...),4,"Teško je na prazan papir bez samostaone vježbe kod kuće i samo sa znanjem koje sam trenutno odslušao tijekom predavanja ili auditornih vježbe zapoćeti nepznati zadatak. Također i sa samostalnin radom ako mi je nulti korak mutan, moram pitat asistenta ili profesora za pomoć.",274,44,4,1,"Matematički dio zadatka nije najvažniji dio za riješiti jer je sav posao već odrađen (nacrtana skica, odabrana pravilne formule, razumijevanje što se traži u zadatku). Izlučiti nepoznanice iz formula, riješiti sustav jednadžbi itd. je najjednostavniji dio zadatka. Najvažniji postupak je razumijevanje što od vas zadatak traži.",327,46,4,3,"Bitno je razumijeti koji je cilj zadataka, što on zahtjeva, na koje pitanje taj zadatak odgovara. No za dobar uspjeh na fakultetu je bitno točno rješenje.",154,26,3,4,2,4,2,4,"Nije potrebno, ali je puno lakše razumijeti po intuiciji.",57,9,3,Jednadžbe su dosta općenite.,28,4,2,4,5,Jako pomaže sa vizualizacijom problema.,39,5,2,5,5,Skice mi osbno jako pomažu shvatiti što zadatak traži i kako se rješava.,72,13,3,2,4,4,2,4,4,5,2,4,4,3,Nema prevelike razlike.,23,3,4,1,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,3,0,1,0,0,0,0,,3,0,0,1,0,0,3,0,0,1,0,0,0,,3,0,1,0,0,0,4,1,0,0,0,0,0,,4,1,0,0,0,0,3,0,1,0,0,0,0,,3,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0.7368421052631579,73.68421052631578,0.7142857142857143,71.42857142857143,0.5,50.0,0.6666666666666666,66.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.3.2026. 12:06:20,0,1,0,0,1,0,0,0,,0,0,0,0,0,0,0,1,"Strukovnu školu bez nastave fizike (ekonomsku, trgovačku, komercijalnu, …)",1,4.0,,2025.0,2025.0,2.0,,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Ljudi ili bližoj okolini imam ljude inženjerskih zanimanja,3,nemam stav ,11,2,1,3,nemam stav ,11,2,3,3,nemam stav,10,2,3,3,3,3,3,3,nemam stav,10,2,3,nemam stav,10,2,3,3,3,nemam stav,10,2,3,3,3,nemam stav,10,2,3,3,3,3,3,3,3,3,3,3,3,3,nemam stav,10,2,3,0,0,1,0,0,0,0,1,0,0,3,0,0,1,0,0,2,0,0,0,1,0,0,,2,0,1,0,0,0,4,0,1,0,0,0,0,,3,1,0,0,0,0,2,0,0,0,1,0,0,,3,0,0,1,0,0,3,1,0,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,1,0,0,0,0,0,0,2,1,1
18.3.2026. 12:08:26,0,1,0,0,1,0,0,0,,0,0,0,0,0,0,0,1,"Strukovnu školu bez nastave fizike (ekonomsku, trgovačku, komercijalnu, …)",1,3.0,,2025.0,2025.0,2.0,,,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,Ljudi ili bližoj okolini imam ljude inženjerskih zanimanja | Smatram da su inženjerska zanimanja vrlo cijenjena (dobra plaća | velika mogućnost profesionalnog usavršavanja | ...),3,Nema stav,9,2,3,3,Nemam stav,10,2,3,3,Nemam stav,10,2,3,3,3,3,3,3,Nemam stav,10,2,3,Nemam stav,10,2,3,3,3,Nemam stav,10,2,3,3,3,Nemam stav,10,2,3,3,3,3,3,3,3,3,3,3,3,3,Nemam stav,10,2,3,0,1,0,0,0,0,0,1,0,0,4,0,1,0,0,0,2,0,1,0,0,0,0,,2,0,1,0,0,0,2,1,0,0,0,0,0,,2,0,0,1,0,0,2,0,0,1,0,0,0,,2,0,0,1,0,0,2,0,1,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05263157894736842,5.263157894736842,0.047619047619047616,4.761904761904762,0.0,0.0,0.030303030303030304,3.0303030303030303,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0
18.3.2026. 12:11:05,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,1,Elektrotehničku školu,4,2.0,3.0,2024.0,2024.0,,2.0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Ljudi ili bližoj okolini imam ljude inženjerskih zanimanja | Smatram da su inženjerska zanimanja vrlo cijenjena (dobra plaća | velika mogućnost profesionalnog usavršavanja | ...),3,Ako nisam siguran pogledsm do kraja rjesenje,44,7,3,3,Da,2,1,3,3,Slazem se ,10,2,2,3,1,3,3,1,Potrebne su,11,2,3,Slazem se ,10,2,3,3,2,Ne toliko cesto,15,3,5,4,1,Ne crtam,8,2,2,1,1,3,5,3,1,3,2,2,2,5,Teze je,7,2,2,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,1,0,0,0,0,1,0,,3,0,1,0,0,0,2,0,1,0,0,0,0,,4,0,0,1,0,0,4,0,0,1,0,0,0,,2,0,1,0,0,0,4,0,0,0,1,0,0,,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.10526315789473684,10.526315789473683,0.14285714285714285,14.285714285714285,0.0,0.0,0.12121212121212122,12.121212121212121,0,1,0,1,1,1,1,0,0,0,1,0,2,3,1
18.3.2026. 12:11:08,0,1,0,0,0,0,0,1,2002.0,0,0,0,0,0,0,0,1,Jezičnu gimnaziju,4,3.0,2.0,2021.0,2021.0,4.0,,,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,Dobro poznajem i zanima me računalo (dobro poznajem programiranje | u mogućnosti sam prilično samostalno nadograditi i popraviti software i hardware računala | ...) | Ljudi ili bližoj okolini imam ljude inženjerskih zanimanja,1,"Prvo gledam formule, te probam barem od najlakšeg dijela krenuti- teorijski gledajuci",85,12,3,3,Matematika je potrebna za izvoditi formule. osoba koja to ne zna ne moze ni do kraja rijesiti zadatak,101,18,5,5,Slazem se,9,2,3,4,1,5,5,5,"Osobno po mome primjeru, ja sam nazalost vecinu stvari morala napamet ucit",74,12,2,Ne slazem se jer ima mnogo razlicitih primjena,46,8,4,5,4,Tesko mi je povezati sliku i tekst nekad,40,8,2,3,4,Volim skice,11,2,3,3,4,4,3,1,4,4,4,3,4,1,brojevi me zbunjuju radije cu to skroz na kraju,47,9,5,0,1,0,0,0,0,0,1,0,0,4,0,0,1,0,0,4,0,0,0,1,0,0,,5,0,1,0,0,0,4,0,1,0,0,0,0,,4,0,0,1,0,0,2,0,0,0,0,1,0,,3,0,0,0,1,0,2,0,0,0,1,0,0,,3,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0.7894736842105263,78.94736842105263,0.6190476190476191,61.904761904761905,0.6,60.0,0.6363636363636364,63.63636363636363,1,0,0,1,1,1,1,1,1,1,1,1,4,3,3
18.3.2026. 13:33:52,1,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,Elektrotehničku školu,2,4.0,3.0,2023.0,2023.0,,3.0,,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,Dobro poznajem i zanima me računalo (dobro poznajem programiranje | u mogućnosti sam prilično samostalno nadograditi i popraviti software i hardware računala | ...) | Ljudi ili bližoj okolini imam ljude inženjerskih zanimanja | Smatram da su inženjerska zanimanja vrlo cijenjena (dobra plaća | velika mogućnost profesionalnog usavršavanja | ...),4,Najvažnije je znati razumjeti i započeti zadatak.,49,7,4,4,"Matematika je alat koji se koristi za rješavanje zadataka. Ako ne znate rukovati alatom, ne možete riješiti zadatak.",116,18,3,4,Poznavajući formule možemo povezati i pronaći ostale fizikalne vrijednosti.,75,9,2,3,2,4,3,3,Jednadžbe se moraju razumjeti što koji član predstavlja.,56,8,2,"Ne postoje ""specifične situacije"", samo veza i korelacija fizikalnih veličina i pojmova",87,12,3,3,5,Skice daju vizualni pogled na zadatak i može dati ideje da se dođe do riješenja.,80,15,3,4,2,"Ako je zadatak lagan, nema potrebe trošiti vrijeme na skice ako nije traženo",76,13,2,3,4,4,4,4,4,4,3,3,4,3,Ovisi o tipu zadatka.,21,4,2,0,0,1,0,0,0,1,0,0,0,4,0,0,1,0,0,4,0,0,0,1,0,0,,5,0,0,1,0,0,4,0,1,0,0,0,0,,4,1,0,0,0,0,3,1,0,0,0,0,0,,3,0,0,0,1,0,2,0,1,0,0,0,0,,2,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0.47368421052631576,47.368421052631575,0.42857142857142855,42.857142857142854,0.3,30.0,0.3939393939393939,39.39393939393939,1,0,0,0,1,0,0,0,0,1,0,0,2,1,0
18.3.2026. 14:51:55,1,0,0,0,0,0,0,1,1997.0,0,0,0,0,0,0,0,1,"Strukovnu školu bez nastave fizike (ekonomsku, trgovačku, komercijalnu, …)",1,4.0,,2016.0,2016.0,2.0,,,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,Dobro poznajem i zanima me računalo (dobro poznajem programiranje | u mogućnosti sam prilično samostalno nadograditi i popraviti software i hardware računala | ...) | Smatram da su inženjerska zanimanja vrlo cijenjena (dobra plaća | velika mogućnost profesionalnog usavršavanja | ...),4,Nisam imao fiziku u srednjoj pa se slabije snalazim.,52,9,3,2,"Dijelom ali zadatk treba postaviti po prilagođenoj formuli, jer bez nje nema ni matematičkog dijela.",100,15,2,2,Uočiti pa prilagoditi formulu pa onda uvrstiti.,47,7,1,4,2,3,3,3,Mislim da ih se mora razumjeti prvo da bi uopce bilo šta riješili.,66,13,3,Nemam neki stav.,16,3,3,3,4,Lakše je uz pomoć skice.,24,5,4,2,1,Crtam tamo gdje mogu zamisliti objekte koji se gibaju.,54,9,1,4,2,3,4,5,5,2,2,5,4,1,Lakše mi ide matematički dio.,29,5,2,0,1,0,0,0,0,1,0,0,0,4,0,0,1,0,0,5,0,0,0,0,0,1,Ako nema utjecaja zraka padaju isto ako ima predmet veceg promjera sporije pada. Masa nema utjecaj.,5,0,1,0,0,0,5,0,1,0,0,0,0,,5,0,0,1,0,0,5,0,0,0,0,1,0,,5,0,0,0,1,0,4,0,0,0,1,0,0,,4,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0.3157894736842105,31.57894736842105,0.47619047619047616,47.61904761904761,0.5,50.0,0.3939393939393939,39.39393939393939,1,0,0,1,1,1,1,1,1,1,1,1,4,3,3
18.3.2026. 16:21:08,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,1,Elektrotehničku školu,4,2.0,4.0,2025.0,2025.0,3.0,,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Pokazujem sklonost prema praktičnom radu (izrađujem makete | jednostavne uređaje | spretno koristim različite mjerne instrumente | mogu obavljati različite kućne popravke | ...)) | Ljudi ili bližoj okolini imam ljude inženjerskih zanimanja | Smatram da su inženjerska zanimanja vrlo cijenjena (dobra plaća | velika mogućnost profesionalnog usavršavanja | ...),3,Uz danasnje AI alate moguce je brze rijesiti zadartke iz detaljna objasnjenja,77,12,5,2,"Pri rjesavanju fizikalnih zadtaka vaznije je znati fizikalne formule, a manji dio zadtaka su matematicke vjestine",113,16,5,1,Treba kombinirati fizikalne zakone u slozenijim fizikalnim zadacima,67,8,5,5,2,3,5,3,.,1,1,3,.,1,1,3,3,5,Lakše je doći do zaključka ili postupka riješavanja zadataka ako si napravimo skicu,83,13,5,5,5,Pokušavam si olakšati postupak pri riješavanju zadatka i da ga lakše razumijem,78,12,2,2,4,5,5,4,5,3,1,3,2,5,Lakše je riješiti kad su brojevi jer onda znam što i kako mogu kratiti i dijeliti,81,16,1,0,0,0,1,0,0,1,0,0,0,4,0,1,0,0,0,5,0,1,0,0,0,0,,5,0,0,0,1,0,5,0,0,1,0,0,0,,3,0,1,0,0,0,5,1,0,0,0,0,0,,4,1,0,0,0,0,5,0,1,0,0,0,0,,5,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0.5789473684210527,57.89473684210527,0.47619047619047616,47.61904761904761,0.2,20.0,0.48484848484848486,48.484848484848484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.3.2026. 18:37:36,1,0,0,0,0,0,0,1,1999.0,0,0,0,0,0,0,0,1,Elektrotehničku školu,4,3.0,3.0,2018.0,2020.0,3.0,,,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,Ljudi ili bližoj okolini imam ljude inženjerskih zanimanja | Smatram da su inženjerska zanimanja vrlo cijenjena (dobra plaća | velika mogućnost profesionalnog usavršavanja | ...),2,Za početak ću pokušati sam riješiti odnosno pronaći rješenje ,61,9,3,4,"Ako mi matematičko rješenje ima smisla i odgovora zadatku , u većini slučajeva je točno ",88,15,3,4,"U većini slučajeva je tako, ali ne mora biti ",45,9,5,5,4,4,4,4,Ponekad rješavam rutinski,25,3,3,Neke se mogu koristiti za više situacija,40,7,3,4,4,"Jasnije razumijem zadatak, ako si nacrtan skicu ",48,7,2,3,2,Ako mi nema smisla crtati skicu onda ni neću ,45,9,3,5,4,3,1,5,4,3,3,5,5,3,Ponekad je teže rješavati sa simbolima jer se možemo pogubiti u svemu tome za razliku od brojeva,96,17,3,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,3,0,1,0,0,0,0,,4,0,0,1,0,0,3,0,1,0,0,0,0,,3,1,0,0,0,0,4,1,0,0,0,0,0,,4,1,0,0,0,0,3,0,1,0,0,0,0,,3,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0.5263157894736842,52.63157894736842,0.5238095238095238,52.38095238095239,0.6,60.0,0.5151515151515151,51.515151515151516,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
18.3.2026. 18:40:08,1,0,0,0,0,0,0,1,2003.0,0,0,0,0,0,0,0,1,"Strukovnu školu (strojarsku, građevinsku, medicinsku, …)",2,3.0,3.0,2022.0,2022.0,,3.0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Smatram da su inženjerska zanimanja vrlo cijenjena (dobra plaća | velika mogućnost profesionalnog usavršavanja | ...),2,Prokomentiram zadatak sa kolegama ,34,4,3,5,Pa tako kako pise,17,4,3,3,Nekad da a nekad ne,19,5,3,5,1,3,3,1,Potrebno je razumjeti jednadžbe,31,4,5,Pa svaka cijelina ima svoje riješenje u obliku jednadžbe,56,9,1,5,5,Lakše je kada se vidi situacija,31,6,1,5,5,Lakše je kada se vidi zadatak na slici,38,8,5,5,5,3,1,5,5,3,1,3,5,1,Lakše je kada piše simbol nego dugacak broj,43,8,5,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,1,3,0,1,0,0,0,0,,3,0,1,0,0,0,5,0,0,0,0,0,1,Centrifugalna sila – nije stvarna sila u inercijskom sustavu (to je prividna sila,5,0,0,1,0,0,3,0,0,0,0,0,1,"Kad jaje sklizne s postolja, ono zadržava horizontalnu brzinu bicikla",5,1,0,0,0,0,5,0,1,0,0,0,0,,3,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0.3684210526315789,36.84210526315789,0.6190476190476191,61.904761904761905,0.6,60.0,0.5454545454545454,54.54545454545454,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0
18.3.2026. 18:40:47,1,0,0,0,0,0,0,1,2000.0,0,0,0,0,0,0,0,1,Elektrotehničku školu,4,3.0,2.0,,2019.0,4.0,,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Smatram da su inženjerska zanimanja vrlo cijenjena (dobra plaća | velika mogućnost profesionalnog usavršavanja | ...),4,"Smatram da ako ne znam započeti, pozovem nadležnu osobu za svojr obrazovanje u pomoć",84,14,2,4,Matematički dio ujedno daje i bodove potrebne za prolaz na ispitima,67,11,3,5,"Ugrubo rečeno, ali da, smatram da tako najbolje rješavam zadatke. ",66,10,2,4,2,2,4,4,"Po meni bitno je povezati jednadžbu s problemom, identificirati značenje pojedinih oznaka i uvrstiti zadane vrijednost ",119,16,4,"S obzirom na broj specifičnih jednadžbi s kojima smo se susretali, smatram da su specifične",91,15,2,3,4,"Skica služi za perspektivu zadatka, te može olakšati i predočiti rješenje. ",75,11,2,5,1,"Ako zadatak traži skicu, onda tek nacrtam. ",43,7,2,4,4,3,2,4,5,1,1,4,5,4,"Stvar navike i subjektivnost, ali realno isto je",48,8,1,0,1,0,0,0,0,0,1,0,0,4,1,0,0,0,0,4,0,1,0,0,0,0,,2,0,1,0,0,0,1,0,0,1,0,0,0,,1,0,1,0,0,0,4,1,0,0,0,0,0,,5,0,0,0,1,0,3,1,0,0,0,0,0,,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0.3684210526315789,36.84210526315789,0.5238095238095238,52.38095238095239,0.5,50.0,0.42424242424242425,42.42424242424242,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0
